"","subject","activity","tBodyAcc-std-X","tBodyAcc-std-Y","tBodyAcc-std-Z","tGravityAcc-std-X","tGravityAcc-std-Y","tGravityAcc-std-Z","tBodyAccJerk-std-X","tBodyAccJerk-std-Y","tBodyAccJerk-std-Z","tBodyGyro-std-X","tBodyGyro-std-Y","tBodyGyro-std-Z","tBodyGyroJerk-std-X","tBodyGyroJerk-std-Y","tBodyGyroJerk-std-Z","tBodyAccMag-std","tGravityAccMag-std","tBodyAccJerkMag-std","tBodyGyroMag-std","tBodyGyroJerkMag-std","fBodyAcc-std-X","fBodyAcc-std-Y","fBodyAcc-std-Z","fBodyAccJerk-std-X","fBodyAccJerk-std-Y","fBodyAccJerk-std-Z","fBodyGyro-std-X","fBodyGyro-std-Y","fBodyGyro-std-Z","fBodyAccMag-std","fBodyBodyAccJerkMag-std","fBodyBodyGyroMag-std","fBodyBodyGyroJerkMag-std"
"43",14,"LAYING",-0.917501887333333,-0.909697040980392,-0.900331921686275,-0.862136937254902,-0.94877486372549,-0.90130385627451,-0.971473557058824,-0.96812761745098,-0.972431855490196,-0.957221015098039,-0.932499780588235,-0.952296965294118,-0.970274962745098,-0.968042893529412,-0.979711372941176,-0.856593119215686,-0.856593119215686,-0.966450909019608,-0.913433185882353,-0.964009921960784,-0.911972655156863,-0.905221049156863,-0.894055710980392,-0.973491388039216,-0.969113291372549,-0.97491443,-0.959740488627451,-0.929955407058824,-0.957790479803922,-0.859606047058823,-0.963607433921569,-0.917760104901961,-0.963666018039216
"44",14,"SITTING",-0.976302248148148,-0.914935703907407,-0.922774835740741,-0.976280399444444,-0.95032266362963,-0.938415738148148,-0.980890655185185,-0.967828356296296,-0.976133383518519,-0.980829981481481,-0.962048191666667,-0.952904383518518,-0.990284240185185,-0.986911323888889,-0.982819138888889,-0.92549582962963,-0.92549582962963,-0.973343388888889,-0.947081158333333,-0.986963989814815,-0.976303056851852,-0.911591208203704,-0.917678155296296,-0.981920831111111,-0.968943674259259,-0.978180020925926,-0.981573087222222,-0.958227403148148,-0.956028807962963,-0.929193937222222,-0.972959409444444,-0.946517963703704,-0.987065177777778
"45",14,"STANDING",-0.973268905,-0.928525725333333,-0.9222763115,-0.972005366333333,-0.965781048333333,-0.940757718,-0.978248526,-0.966362425833333,-0.970766734,-0.9610917615,-0.9462806205,-0.946589134666667,-0.969948875166667,-0.9706929555,-0.974687865833333,-0.936735577166667,-0.936735577166667,-0.970437182833333,-0.931426203833333,-0.966834217,-0.973605553666667,-0.926055903,-0.917781858666667,-0.980396601666667,-0.967830182166667,-0.973594305166667,-0.962741032833333,-0.944306864,-0.950162705166667,-0.939799869833333,-0.969677515666667,-0.934815560833333,-0.966019259166667
"46",14,"WALKING",-0.402639098135593,-0.0536126686650847,0.0518841040022034,-0.974816884237288,-0.954455935762712,-0.947516969830508,-0.454497019661017,-0.344339569152542,-0.472791088644068,-0.60038822220339,-0.0148392604279661,-0.12609080020339,-0.571759911525424,-0.536737701694915,-0.497187687966102,-0.36380562779661,-0.36380562779661,-0.439746918474576,-0.201401930542373,-0.606103313898305,-0.395859985762712,-0.0542709972186441,0.0854892136933898,-0.484797709830508,-0.353526894237288,-0.528889535084746,-0.630082075932203,0.0832950551222034,-0.180232949016949,-0.457490009491525,-0.453426008983051,-0.265504551525424,-0.65567766220339
"47",14,"WALKING_DOWNSTAIRS",0.0178313402266667,0.378870491755556,0.451576075111111,-0.919098794,-0.920725940666667,-0.879565316666667,0.0129597549231111,0.192791766468889,-0.133634060621778,-0.354551638377778,0.0569902222622222,0.356198597177778,-0.537002097555556,-0.284318020488889,0.0913857550044444,0.428405922622222,0.428405922622222,0.194708838913556,-0.0665144570666667,-0.274744003577778,0.0140826092322222,0.29363389996,0.427563832371111,-0.0302396365755556,0.138737970022222,-0.244857128202222,-0.378882872733333,0.0741391154937778,0.182794696328889,0.178684580868889,0.194263424111111,-0.223927430580444,-0.356849425488889
"48",14,"WALKING_UPSTAIRS",-0.309396717592593,0.307195533,0.609017879074074,-0.928523640925926,-0.907231431296296,-0.875450819074074,-0.368780418888889,-0.336427181240741,-0.327868814314815,-0.454283337592593,0.476518714444444,0.564875818162963,-0.646611034444444,-0.371479721296296,-0.359816626703704,-0.0197686685018519,-0.0197686685018519,-0.337086266574074,0.299975979851852,-0.485819293703704,-0.304980247962963,0.356072772037037,0.687124163703704,-0.41096787037037,-0.371572473072222,-0.391077873148148,-0.464742933888889,0.646233637037037,0.522454216314815,-0.143253889222222,-0.409847649281481,0.236659662496296,-0.564964076388889
"49",15,"LAYING",-0.972255551527778,-0.962759422361111,-0.929586835277778,-0.961509742916667,-0.986036192361111,-0.950710357083333,-0.981739386805556,-0.970921587777778,-0.978402956527778,-0.957167680694444,-0.961142911805556,-0.956537051666667,-0.97392395125,-0.980482834444444,-0.980112732777778,-0.943314107916667,-0.943314107916667,-0.973644462777778,-0.924043007638889,-0.973650041666667,-0.971718824583333,-0.964590430138889,-0.923923991944444,-0.983949290694444,-0.973215319722222,-0.980745097361111,-0.958224495416667,-0.959991907083333,-0.960015831111111,-0.94550856,-0.972530077916667,-0.923682244861111,-0.972645710694444
"50",15,"SITTING",-0.987084356101695,-0.922407162881356,-0.949338025084746,-0.982620883728814,-0.943561411694915,-0.952973658983051,-0.988162333898305,-0.978126998813559,-0.987011024745763,-0.988204115254237,-0.975321519491525,-0.963765802881356,-0.992889042711864,-0.990313307966102,-0.987937202542373,-0.93797790559322,-0.93797790559322,-0.984639018474576,-0.963475074915254,-0.989720049491525,-0.987384778983051,-0.919162700338983,-0.945704713050847,-0.989314359661017,-0.979713045932203,-0.987694113559322,-0.988881930508475,-0.973456092372881,-0.966228648305085,-0.941195938135593,-0.983276251694915,-0.963378228474576,-0.989503941694915
"51",15,"STANDING",-0.988949247358491,-0.931900148301887,-0.951670257924528,-0.988432084716981,-0.965687978301887,-0.958810153207547,-0.985459068490566,-0.967720399622641,-0.985301940754717,-0.947790802075472,-0.971332584339623,-0.968167046415094,-0.971514312075472,-0.988107413962264,-0.981293117924528,-0.948600432641509,-0.948600432641509,-0.979994800566038,-0.931286778679245,-0.98143282754717,-0.990060962641509,-0.930286443396226,-0.947905911320755,-0.986934133584906,-0.969934103584906,-0.986654459433962,-0.948275234150943,-0.969442882075472,-0.971282183584906,-0.950204045849057,-0.980184086603774,-0.928838303773585,-0.980329709433962
"52",15,"WALKING",-0.327961801111111,0.138912923691296,-0.518932634814815,-0.978397287962963,-0.971056501481481,-0.95805876537037,-0.373217585,-0.0319265467387037,-0.686268420555556,-0.329624620185185,-0.420865007777778,-0.48653265537037,-0.283767987222222,-0.702402935925926,-0.591668608148148,-0.323878324074074,-0.323878324074074,-0.310071425166667,-0.425798469148148,-0.63778595537037,-0.332520626851852,0.0805646237194445,-0.537026414814815,-0.411500068148148,-0.0606839140548148,-0.723051140740741,-0.357633378703704,-0.365361208555556,-0.543997593703704,-0.458344792407407,-0.342411927851852,-0.481750218518519,-0.654010147222222
"53",15,"WALKING_DOWNSTAIRS",0.406471051190476,0.186532377428571,-0.281982181666667,-0.942806478333333,-0.925685893571429,-0.93400831,0.134593836190476,0.0158059210738095,-0.404005582309524,-0.318692525928571,-0.37320816,-0.250648085714286,-0.455980756428571,-0.574964116428571,-0.394542240714286,0.353204008095238,0.353204008095238,0.159631710516667,-0.284249712071429,-0.563640131190476,0.466325681428571,0.1199936036,-0.357407559285714,0.108062740547619,-0.00722860241119048,-0.461599141904762,-0.351630000285714,-0.360972848571429,-0.3436733,0.153124178119048,0.1505077506,-0.34938720602381,-0.593472444285714
"54",15,"WALKING_UPSTAIRS",-0.0260971840270833,-0.00406536043541667,-0.379717488104167,-0.952562395625,-0.927648821458333,-0.92161847875,-0.186944664541667,-0.311861356875,-0.748809454166667,-0.415251317916667,-0.3302332351,-0.477365945208333,-0.525533949791667,-0.763053512083333,-0.657907649166667,-0.136552217494583,-0.136552217494583,-0.313363553125,-0.288429008639583,-0.748954848541667,-0.00838243761666667,-0.0191328333041667,-0.349600353270833,-0.207231605488542,-0.330391429583333,-0.783004506458333,-0.4372253275,-0.243612269004167,-0.523744300833333,-0.255659340833333,-0.391313399375,-0.308585869854167,-0.793104483333333
"55",16,"LAYING",-0.973691429428571,-0.943061150285714,-0.965490276285714,-0.963761977857143,-0.966087103857143,-0.967886002,-0.988416723857143,-0.984867286857143,-0.987644127,-0.977010769857143,-0.970747514,-0.984781484857143,-0.985835459428571,-0.989046576,-0.994465157714286,-0.957895927714286,-0.957895927714286,-0.987891003571429,-0.959020036285714,-0.988212425428571,-0.971409075142857,-0.937083636714286,-0.962524372714286,-0.989287359142857,-0.986215013,-0.988348904571429,-0.977509583571429,-0.968135251857143,-0.985730995857143,-0.958111895857143,-0.98724716,-0.958975084,-0.988058401142857
"56",16,"SITTING",-0.986825605362319,-0.951607872463768,-0.939672247101449,-0.980158243333333,-0.968023206956522,-0.945813561478261,-0.990861134782609,-0.981800970724638,-0.983487212898551,-0.981037373333333,-0.958336595507246,-0.960287831304348,-0.98958327942029,-0.990621793333333,-0.988364321449275,-0.941051236086957,-0.941051236086957,-0.983615334057971,-0.937942404637681,-0.988261252608696,-0.986892418405797,-0.949829260434783,-0.934652146521739,-0.991567867681159,-0.983230774492754,-0.984362469130435,-0.982057861449275,-0.954343752463768,-0.964270052318841,-0.942588250115942,-0.982190554782609,-0.938863215072464,-0.987506348985507
"57",16,"STANDING",-0.989076811794872,-0.960298267692308,-0.953468961666667,-0.985359689871795,-0.980552435769231,-0.959562830769231,-0.991026497435897,-0.98262195474359,-0.988073825641026,-0.973400107564103,-0.980110277307692,-0.982357006410256,-0.987102322692308,-0.992589441153846,-0.992698522948718,-0.95729449448718,-0.95729449448718,-0.986761550641026,-0.964105768461539,-0.990809427435897,-0.989100620641026,-0.958174310128205,-0.948540267051282,-0.991847149615385,-0.984236462179487,-0.98865796025641,-0.973926885,-0.978402418717949,-0.983527402051282,-0.957173571923077,-0.985912716923077,-0.963574736025641,-0.990672800769231
"58",16,"WALKING",-0.404692523921569,-0.314569762352941,-0.159799790235294,-0.982469595490196,-0.973784841960784,-0.961387254313726,-0.396223738431373,-0.425563858627451,-0.44025821745098,-0.654171847058823,-0.612593634117647,-0.365489530588235,-0.675889722745098,-0.712237752941177,-0.571264779411765,-0.47180926745098,-0.47180926745098,-0.403386563921569,-0.665078404313725,-0.722808438431373,-0.409070488039216,-0.354370678627451,-0.180501317941176,-0.402884115098039,-0.433612657843137,-0.45663628254902,-0.673741136862745,-0.61194087745098,-0.403219791372549,-0.592150985098039,-0.441447754509804,-0.721137001568627,-0.745726853921569
"59",16,"WALKING_DOWNSTAIRS",0.207251997929787,-0.146993837655319,0.0114353944787234,-0.957785118085106,-0.955487793617021,-0.910588943191489,-0.101186926595745,-0.261684752425532,-0.303381582831915,-0.45418847106383,-0.528329304680851,-0.444636334893617,-0.623676024255319,-0.583421784680851,-0.540633469361702,0.119183740638298,0.119183740638298,-0.0783498875595745,-0.422315316808511,-0.595822214468085,0.266115492098298,-0.208680587882979,-0.0379716239787234,-0.125682818093191,-0.281507406948936,-0.36402669587234,-0.470373498510638,-0.565214032765957,-0.521100818723404,-0.0534137179170213,-0.0919623368021277,-0.479939845914894,-0.633479804680851
"60",16,"WALKING_UPSTAIRS",-0.397083831568627,-0.163732745078431,-0.129283825721569,-0.948413552745098,-0.933657461176471,-0.907649558823529,-0.521089140196078,-0.425625937254902,-0.593411129607843,-0.508087166666667,-0.58638289372549,-0.365025170078431,-0.707264168627451,-0.77471906627451,-0.717101021960784,-0.334795080196078,-0.334795080196078,-0.493067129607843,-0.518189646470588,-0.797293228431373,-0.369636140980392,-0.166324239117647,-0.094561233145098,-0.538073090196078,-0.417127012352941,-0.620123586470588,-0.509896031372549,-0.559600598431373,-0.387309489901961,-0.418924256078431,-0.51993124,-0.532486721568627,-0.825314327058824
"61",17,"LAYING",-0.972960567323944,-0.944792875211268,-0.953476700140845,-0.961063222394366,-0.961466681267606,-0.957164565211268,-0.981489017183099,-0.976960542816901,-0.98281300056338,-0.975893061830986,-0.971484336197183,-0.976200771267606,-0.980792372112676,-0.983135596619718,-0.988221713380282,-0.948257993521127,-0.948257993521127,-0.980126745352113,-0.959325498732394,-0.982038121126761,-0.972438525352113,-0.942791615915493,-0.950116956478873,-0.983213244366197,-0.978343915774648,-0.983854158873239,-0.977203498309859,-0.970627806901408,-0.978357126056338,-0.949042531690141,-0.979657231408451,-0.96002383915493,-0.981983437605634
"62",17,"SITTING",-0.9944439053125,-0.96185862984375,-0.96572919578125,-0.99019661703125,-0.9667201059375,-0.9566106440625,-0.99434060296875,-0.98863700234375,-0.990529261875,-0.98963832578125,-0.98612868078125,-0.9797052259375,-0.9952559371875,-0.9949818809375,-0.9938412575,-0.96506519109375,-0.96506519109375,-0.99144649921875,-0.97541025484375,-0.994446755625,-0.99465731359375,-0.959789141875,-0.96292107328125,-0.9946131621875,-0.98991581109375,-0.99081824828125,-0.99004126046875,-0.984813098125,-0.9809696453125,-0.9653996796875,-0.99031962640625,-0.97471085296875,-0.99362452375
"63",17,"STANDING",-0.991163919871795,-0.968176663717949,-0.970462679230769,-0.985751365769231,-0.975810476025641,-0.969171762179487,-0.992094005512821,-0.98666125974359,-0.991217027307692,-0.981373082948718,-0.985121164615385,-0.985538363333333,-0.989257196282051,-0.993699908589744,-0.992327099487179,-0.975377309871795,-0.975377309871795,-0.990363248205128,-0.977680837435897,-0.992372117307692,-0.991318528333333,-0.966427323846154,-0.966999000897436,-0.992775377692308,-0.988200349487179,-0.991450377692308,-0.981791318076923,-0.983946584871795,-0.986725274871795,-0.975504840641026,-0.989472086666667,-0.977263418717949,-0.992177303589744
"64",17,"WALKING",-0.31950017295082,-0.0175797885542623,-0.265824489180328,-0.980983351639344,-0.968613202622951,-0.956903248196721,-0.355492635409836,-0.0935385034,-0.534303311639344,-0.47981351295082,-0.454932903934426,-0.386044435409836,-0.431296148196721,-0.560203489016393,-0.524422887377049,-0.461837866885246,-0.461837866885246,-0.275672786229508,-0.522494763606557,-0.53970849147541,-0.304806274098361,-0.0556137930852459,-0.262391594918033,-0.343866129016393,-0.0470379377672131,-0.543872996229508,-0.504849290819672,-0.439238787704918,-0.438768699508197,-0.565162507704918,-0.211231860180328,-0.615320077704918,-0.520385479180328
"65",17,"WALKING_DOWNSTAIRS",0.187719760269565,-0.0607892037384783,-0.231064156615217,-0.950026242173913,-0.946576675652174,-0.901097766521739,-0.103436471413043,-0.304063534173913,-0.536331570652174,-0.370436868891304,-0.459281989565217,-0.468462984347826,-0.526801825217391,-0.572144734130435,-0.542770646521739,0.0914076757326087,0.0914076757326087,-0.206576683876087,-0.352687281086957,-0.592319490869565,0.258941676302174,-0.0860527358695652,-0.245413541641304,-0.0718767032673913,-0.298931144913043,-0.573043711086957,-0.393194731747826,-0.469390428043478,-0.540949520217391,-0.0618876767130435,-0.236538515947826,-0.428868687826087,-0.643399203913044
"66",17,"WALKING_UPSTAIRS",-0.062952754100625,-0.0131721014395833,-0.230220954239583,-0.949460372291667,-0.91597346625,-0.930159843541667,-0.292665827083333,-0.349791873229167,-0.657430836041667,-0.496562732729167,-0.493044125208333,-0.234402350714583,-0.606044344375,-0.676722847708333,-0.610586202291667,-0.1028777303875,-0.1028777303875,-0.390912450416667,-0.440837260125,-0.68231162875,-0.0355381172854167,-0.0252781736083333,-0.2048157105,-0.287219038291667,-0.365114263583333,-0.680325770833333,-0.5244683916875,-0.481154119791667,-0.2778914704375,-0.217393170604167,-0.437383107916667,-0.496444579791667,-0.7241557425
"67",19,"LAYING",-0.965019579518072,-0.973449968554217,-0.984672837228916,-0.958959611084337,-0.986993149638554,-0.988819031566265,-0.983605223493976,-0.974524522650602,-0.988260181084337,-0.981357611445783,-0.963617705662651,-0.973197523855422,-0.976105663493976,-0.984607728915663,-0.986958363975904,-0.963193489036145,-0.963193489036145,-0.980668287831325,-0.955906646506024,-0.980245510843374,-0.962085001204819,-0.974832075662651,-0.984740998192771,-0.985278006987952,-0.975964111566265,-0.988558703373494,-0.983944795060241,-0.959831365783133,-0.975417523855422,-0.964056773975904,-0.979452188433735,-0.957496024457831,-0.97932784746988
"68",19,"SITTING",-0.976357663013699,-0.950388943972603,-0.951929615068493,-0.969355010136986,-0.96996981369863,-0.960394960821918,-0.987043285479452,-0.979267729041096,-0.986704740273973,-0.984625306849315,-0.959758309589041,-0.96559497630137,-0.988464752739726,-0.987465915068493,-0.98531069,-0.951755657260274,-0.951755657260274,-0.984205184931507,-0.950491807945205,-0.985831284657534,-0.975204245342466,-0.948053070136986,-0.947514931780822,-0.988576991369863,-0.980999857671233,-0.988151915753425,-0.985576048219178,-0.955598610136986,-0.967869249178082,-0.952802277671233,-0.983687272739726,-0.950484417260274,-0.985416444657534
"69",19,"STANDING",-0.989910996849315,-0.944430270684931,-0.952599653972603,-0.992411542465753,-0.971426607808219,-0.958862043972603,-0.984792035205479,-0.970543276575342,-0.986142491917808,-0.946109711917808,-0.96957632369863,-0.960734258356164,-0.97512668739726,-0.988096672191781,-0.983453911232877,-0.962549342465753,-0.962549342465753,-0.979640838082192,-0.937951031506849,-0.983069427945205,-0.991161671369863,-0.943193755068493,-0.947753961643836,-0.985913722328767,-0.973588517808219,-0.987524587534247,-0.946607045616438,-0.966967238082192,-0.963212791780822,-0.964259110821918,-0.979179149452055,-0.936723548493151,-0.982228582191781
"70",19,"WALKING",-0.0489049407963462,0.181801561185577,-0.13947794235,-0.9698614625,-0.958651200384615,-0.929187930961539,0.110306729315577,0.0809271194038462,-0.179390497475,-0.0264357957923077,-0.114406108840577,-0.104202986482692,0.0801186523134615,-0.291594827626923,-0.213494065344231,-0.0993927171359615,-0.0993927171359615,0.0356558788076923,-0.0218463165461538,-0.271487480103846,-0.0578820787019231,0.112615077990385,-0.233872331063462,0.0908366492173077,0.0854010732076923,-0.227829841936346,-0.108388809533846,-0.133010285461538,-0.220271190807692,-0.324793406057692,-0.0222869586038462,-0.141598402309615,-0.336148733
"71",19,"WALKING_DOWNSTAIRS",0.626917070512821,0.514816445641026,0.049322451025641,-0.899726139487179,-0.917880864102564,-0.899363131794872,0.544273037307692,0.355306716915385,-0.0200111148717949,0.267657219333333,0.0483147743589744,-0.0314083457948718,0.179148649684615,-0.0146299196923077,0.116646170221282,0.413472376589744,0.413472376589744,0.450612065720513,0.237821231894872,-0.0438985022538462,0.658506543333333,0.427928785230769,-0.0783635041538461,0.476803887476923,0.349771285415897,-0.0983930104846154,0.196613286661538,-0.028489571974359,-0.215892226769231,0.0828630624102564,0.316346415348718,0.0320366671179487,-0.143254547512821
"72",19,"WALKING_UPSTAIRS",-0.1287420952375,0.176349922525,-0.1904685504575,-0.916495992,-0.9010448505,-0.83693567475,-0.1742790558,-0.0128865483575,-0.4442822275,-0.4068000325,-0.17263322355,-0.110117174875,-0.23937641116,-0.49212221875,-0.3754149830025,-0.177666828025,-0.177666828025,-0.284060693125,-0.26440144275,-0.50740029025,-0.11993477534,0.13255758081125,-0.2399806950525,-0.2172651781,-0.0131695876025,-0.50771620575,-0.4775147465,-0.149925160355,-0.207498123525,-0.368253499,-0.43467125,-0.3771327525,-0.58828966075
"73",21,"LAYING",-0.955019866222222,-0.956959422222222,-0.945653787777778,-0.945905270555556,-0.983732936111111,-0.952416332444444,-0.984826520888889,-0.971584753222222,-0.983977644222222,-0.975411857555556,-0.952147091444444,-0.981345430888889,-0.984643717333333,-0.981998497777778,-0.988749495666667,-0.942186431444444,-0.942186431444444,-0.978552618777778,-0.949289148,-0.982246471555556,-0.950929451222222,-0.957258971111111,-0.940919006555556,-0.987061376777778,-0.973164432777778,-0.984925270666667,-0.976226919888889,-0.946599855444444,-0.983270707333333,-0.944449070888889,-0.977604878888889,-0.949736575111111,-0.982305117444444
"74",21,"SITTING",-0.991777287176471,-0.966877560941176,-0.959567861764706,-0.992936404470588,-0.979355363176471,-0.965426493882353,-0.989439392235294,-0.979002804823529,-0.985823622941176,-0.988410501294118,-0.976380487294118,-0.976972658588235,-0.989472968470588,-0.989722663529412,-0.987954515294118,-0.971994251294118,-0.971994251294118,-0.986520865058824,-0.971225061647059,-0.990302232705882,-0.992375229411765,-0.96756129,-0.956412505058824,-0.990027822470588,-0.980347168823529,-0.986845672352941,-0.98955931,-0.974723217647059,-0.979130678470588,-0.974447593176471,-0.986991549529412,-0.972027251294118,-0.991062204823529
"75",21,"STANDING",-0.981419961123596,-0.943601625393258,-0.946123407078652,-0.982906668876405,-0.977681415955056,-0.958590002247191,-0.97706335011236,-0.963921458202247,-0.977915677191011,-0.962514526067416,-0.955979192696629,-0.959327022022472,-0.971866494606742,-0.976815894044944,-0.975427259325843,-0.956919898202247,-0.956919898202247,-0.97160651494382,-0.945614401797753,-0.976153687752809,-0.982892836629213,-0.94354515752809,-0.942458908314607,-0.979530485393258,-0.966024075955056,-0.979723339662921,-0.964530315842697,-0.954080913707865,-0.963124572134831,-0.960041844382022,-0.97192611741573,-0.947763172921348,-0.977706619550562
"76",21,"WALKING",-0.297814843538462,0.0540880509209615,-0.16868872575,-0.969576355384615,-0.964144520576923,-0.974939388076923,-0.114888873837692,-0.0347143855729423,-0.425142604807692,-0.432232883846154,-0.397892316730769,-0.311875599423077,-0.238908311384615,-0.482854309807692,-0.494927657115385,-0.299709752173077,-0.299709752173077,-0.0838487968942308,-0.408304434423077,-0.450369988846154,-0.308547185288462,-0.00256294245192308,-0.164961027194231,-0.107412802661538,-0.0148415165923077,-0.443563412692308,-0.491859244230769,-0.419400879423077,-0.385505359038462,-0.438149791153846,-0.0186734409634615,-0.512249343076923,-0.429323466346154
"77",21,"WALKING_DOWNSTAIRS",0.224343492244444,0.301336399711111,-0.0717893558666667,-0.940194827777778,-0.940111830666667,-0.916324556888889,0.00214655719111111,-0.0796009757622222,-0.246061882112444,-0.442148617666667,-0.353733478222222,-0.349759493777778,-0.549648320222222,-0.442426840888889,-0.428337693333333,0.264341903711111,0.264341903711111,0.0952339404955556,-0.388420328666667,-0.509130858444444,0.266987750733333,0.277894323022222,-0.145081705591111,-0.0463867896444444,-0.113161860322222,-0.293237567085333,-0.469790144111111,-0.388418746666667,-0.450772139111111,0.0791271386644444,0.06320531452,-0.484489974222222,-0.571666834444444
"78",21,"WALKING_UPSTAIRS",-0.240808282276596,0.109787469104255,-0.219707928574468,-0.940911635531915,-0.941523624255319,-0.932716253829787,-0.424052014680851,-0.203209665702128,-0.562052350212766,-0.53190941893617,-0.463136841489362,0.0517155421740426,-0.573541839148936,-0.604469603617021,-0.564149244893617,-0.278474283829787,-0.278474283829787,-0.404183875893617,-0.420236002514894,-0.647723419148936,-0.213184048,0.0823434279595745,-0.22716417293617,-0.462972848723404,-0.261261053404255,-0.603127367234043,-0.560968048723404,-0.478299637021277,0.0130916351042553,-0.403357611702128,-0.47772185,-0.483407096425532,-0.700980410425532
"79",22,"LAYING",-0.947735251944444,-0.913276301666667,-0.942945807916667,-0.928781249027778,-0.958826938556944,-0.952435389166667,-0.970355191527778,-0.955151526805556,-0.974527011944444,-0.956641905833333,-0.9618849625,-0.933251870694444,-0.972092602916667,-0.980484171388889,-0.978636301805555,-0.909407761152778,-0.909407761152778,-0.959849821805556,-0.923911565972222,-0.974201690972222,-0.945656808055556,-0.912562856666667,-0.941163951388889,-0.974126068055556,-0.9589609575,-0.976833164027778,-0.958030986944444,-0.960711254583333,-0.936965638611111,-0.913267251263889,-0.955635614444444,-0.923552358194444,-0.972789020833333
"80",22,"SITTING",-0.978466823709677,-0.928059133795645,-0.917564853870968,-0.972009988709677,-0.954225015274194,-0.927950649854839,-0.981664149193548,-0.964782832419355,-0.978928356290323,-0.981099172419355,-0.950173478548387,-0.946501417741936,-0.985671250322581,-0.980275619354839,-0.97954410516129,-0.924336184035484,-0.924336184035484,-0.968576776774194,-0.933268487096774,-0.976503766290323,-0.97862319016129,-0.926995253483871,-0.909344305645161,-0.984299609032258,-0.969776055483871,-0.981272224354839,-0.982373346290323,-0.946107943548387,-0.951045695483871,-0.926798029822581,-0.967026275967742,-0.93356300983871,-0.976318114516129
"81",22,"STANDING",-0.985000527142857,-0.922693288412698,-0.942201655238095,-0.992827298253968,-0.971080742857143,-0.958890201587302,-0.975639080634921,-0.952303493968254,-0.981478064920635,-0.917837043333333,-0.964714672857143,-0.96058251031746,-0.949716028730159,-0.984900134285714,-0.979753572380952,-0.939866315079365,-0.939866315079365,-0.958825095396825,-0.900776555555556,-0.966086148412698,-0.987400306031746,-0.923657558412698,-0.938409884920635,-0.978773000952381,-0.956169964285714,-0.984305238253968,-0.919851782380952,-0.962172736666667,-0.963652778888889,-0.943739135238095,-0.95665395968254,-0.900222411269841,-0.965344726666667
"82",22,"WALKING",-0.00865921919565217,0.100384246321739,-0.213351968804348,-0.969643448043478,-0.963639340217391,-0.955147847391304,0.0358787094391304,0.225542290191304,-0.313155902608696,-0.318537865869565,-0.486322106521739,-0.151439515130435,-0.226656401521739,-0.651875468913043,-0.234278150891304,-0.161591787478261,-0.161591787478261,0.111532924945652,-0.390775683913043,-0.503106312391304,0.0243958191369565,0.00386841059347826,-0.253643608304348,0.0180047785304348,0.213423556139739,-0.343195610652174,-0.374496318695652,-0.481624411086957,-0.253173876956522,-0.381399308043478,0.158286745226087,-0.464019127391304,-0.476405270434783
"83",22,"WALKING_DOWNSTAIRS",0.348618168333333,0.239812250944444,-0.325722718055556,-0.941242334722222,-0.945824352777778,-0.906594023333333,0.0869139849722222,0.0198613278611111,-0.477806646111111,-0.237349190997222,-0.550303216666667,-0.280417950555556,-0.264848047888889,-0.640280071388889,-0.358762129444444,0.133267478527222,0.133267478527222,-0.0337640982530556,-0.263921983758333,-0.617659355833333,0.402891960277778,0.167409716861111,-0.383242679444444,0.0404618458027778,-0.0270294444166667,-0.535893778333333,-0.284532358444444,-0.570339899444444,-0.377319033611111,-0.0575202606055556,-0.118530349166667,-0.341863671805556,-0.697451438611111
"84",22,"WALKING_UPSTAIRS",0.0835738640921429,0.250067523738095,-0.109613216345238,-0.94063384047619,-0.941620221904762,-0.913153632142857,-0.00853992680952381,-0.0575784544857143,-0.471703304761905,-0.301491709628571,-0.489417908809524,-0.157758060642857,-0.396699215238095,-0.704255415,-0.515697758571429,-0.158757474833333,-0.158757474833333,-0.0876501605595238,-0.2025581772,-0.675633024285714,0.132048813464286,0.230058772192857,-0.116753339559524,-0.0677978520178571,-0.106099613648095,-0.528567802619048,-0.338139776690476,-0.473882071666667,-0.222431794690476,-0.334126221428571,-0.151299835619048,-0.234023031571429,-0.70987053452381
"85",23,"LAYING",-0.956756363194444,-0.976309827361111,-0.973223495416667,-0.947948758194444,-0.982794562916667,-0.976780462083333,-0.986360446805556,-0.988611616666667,-0.984663476666667,-0.981849400972222,-0.959195236388889,-0.983920132638889,-0.985027850416667,-0.979427763472222,-0.994908984861111,-0.957871990555555,-0.957871990555555,-0.986685651527778,-0.957227585972222,-0.981314831666667,-0.952410957638889,-0.974304149166667,-0.972261283055556,-0.987840852638889,-0.989995616944444,-0.985502011944444,-0.982665212638889,-0.954997309583333,-0.98531784125,-0.958465695416667,-0.986540200694444,-0.959025538194444,-0.98158514125
"86",23,"SITTING",-0.987607636617647,-0.934933559264706,-0.905584390323529,-0.984536722205882,-0.960917426323529,-0.923953600294118,-0.984561803823529,-0.978045837794118,-0.975978995,-0.980363734264706,-0.948109526029412,-0.9597186325,-0.987084633970588,-0.980727445294118,-0.988130142058824,-0.924963263235294,-0.924963263235294,-0.973668776323529,-0.937006097352941,-0.979226997941177,-0.988345258235294,-0.930781487205882,-0.896125263911765,-0.986019630441176,-0.979564696911765,-0.977936447205882,-0.981523241176471,-0.943733421029412,-0.961914054264706,-0.927090118382353,-0.972117016617647,-0.938680776617647,-0.978499038088235
